comunidad,num.entrevista,nombre.recurso,tipo.terreno,terreno.tamano.m2.,riego,manejo.producto,manejo.herramienta,manejo.estructura
Xochitlalpa,1,godorniz,invernadero,20,manguera,plaguicida,manual,NA
Xochitlalpa,1,galleta,huerto,1400,manguera,plaguicida,manual+animal,NA
Xochitlalpa,1,solverino,huerto,1400,manguera,plaguicida,manual+animal,NA
Xochitlalpa,1,argentina,huerto,1400,manguera,plaguicida,manual+animal,NA
Xochitlalpa,1,polar,huerto,1400,manguera,plaguicida,manual+animal,NA
Xochitlalpa,1,nube,huerto,1400,manguera,plaguicida,manual+animal,NA
Xochitlalpa,1,aleli,huerto,1400,manguera,plaguicida,manual+animal,NA
Xochitlalpa,1,san_miguel,huerto,1400,manguera,plaguicida,manual+animal,NA
Xochitlalpa,1,campechana,huerto,1400,manguera,plaguicida,manual+animal,NA
Xochitlalpa,1,crisantemo,huerto,1400,manguera,abono_quimico+abono_animal,manual+animal,NA
Xochitlalpa,1,godorniz,invernadero,20,manguera,abono_quimico+abono_animal,manual,NA
Xochitlalpa,1,galleta,huerto,1400,manguera,abono_quimico+abono_animal,manual+animal,NA
Xochitlalpa,1,solverino,huerto,1400,manguera,abono_quimico+abono_animal,manual+animal,NA
Xochitlalpa,1,argentina,huerto,1400,manguera,abono_quimico+abono_animal,manual+animal,NA
Xochitlalpa,1,polar,huerto,1400,manguera,abono_quimico+abono_animal,manual+animal,NA
Xochitlalpa,1,nube,huerto,1400,manguera,abono_quimico+abono_animal,manual+animal,NA
Xochitlalpa,1,aleli,huerto,1400,manguera,abono_quimico+abono_animal,manual+animal,NA
Xochitlalpa,1,san_miguel,huerto,1400,manguera,abono_quimico+abono_animal,manual+animal,NA
Xochitlalpa,1,guayaba,huerto,1400,manguera,NA,manual,NA
Xochitlalpa,1,maiz,parcela,1000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Xochitlalpa,1,frijol,parcela,1000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Xochitlalpa,1,chicharo,parcela,1000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Xochitlalpa,1,haba,parcela,1000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Xochitlalpa,1,garbanzo,parcela,1000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Xochitlalpa,1,polotzopotl,huerto,1000,manguera,NA,manual,NA
Xochitlalpa,1,chilacayota,parcela,1000,temporal,NA,manual,descanso_tierra
Xochitlalpa,1,xochitekonzi,monte,NA,NA,NA,manual,NA
Xochitlalpa,1,obatzi,monte,NA,NA,NA,manual,NA
Xochitlalpa,1,chochoco,monte,NA,NA,NA,manual,NA
Xochitlalpa,1,zacananacatl,monte,NA,NA,NA,manual,NA
Xochitlalpa,1,teocsistlinanacatl,monte,NA,NA,NA,manual,NA
Xochitlalpa,1,tzotzomananacatl,monte,NA,NA,NA,manual,NA
Xochitlalpa,1,ayotzin,monte,NA,NA,NA,manual,NA
Xochitlalpa,1,limon,huerto,1400,manguera,NA,manual,NA
Xochitlalpa,1,cempaxochitl,huerto,1400,manguera,abono_quimico+abono_animal,manual,NA
Xochitlalpa,1,rabano,huerto,1400,manguera,abono_quimico+abono_animal,manual,NA
Xochitlalpa,1,cilantro,huerto,1400,manguera,abono_quimico+abono_animal,manual,NA
Xochitlalpa,1,agave_pulquero,parcela,1000,temporal,abono_quimico+abono_animal,manual,NA
Xochitlalpa,1,agave_pulquero,parcela,1000,temporal,abono_quimico+abono_animal,manual,NA
Xochitlalpa,1,ixote,monte,NA,NA,NA,manual,NA
Xochitlalpa,1,tehuizotl,monte,NA,NA,NA,manual,NA
Xochitlalpa,1,laurel,monte,NA,NA,NA,manual,NA
Xochitlalpa,1,oregano,monte,NA,NA,NA,manual,NA
Xochitlalpa,2,chirimoya,huerto,40,manguera,NA,manual,NA
Xochitlalpa,2,granada,huerto,40,manguera,NA,manual,NA
Xochitlalpa,2,tamarindo,huerto,40,manguera,NA,manual,NA
Xochitlalpa,2,nopal,huerto,40,manguera,NA,manual,NA
Xochitlalpa,2,aguacate,huerto,40,manguera,NA,manual,NA
Xochitlalpa,2,chile_canario,parcela,300,manguera,cal,manual,NA
Xochitlalpa,2,ruda,huerto,40,manguera,NA,manual,NA
Xochitlalpa,2,sabila,huerto,40,manguera,NA,manual,NA
Xochitlalpa,2,yerbabuena,huerto,40,manguera,NA,manual,NA
Xochitlalpa,2,epazote,huerto,40,manguera,NA,manual,NA
Xochitlalpa,2,manrubio,huerto,40,manguera,NA,manual,NA
Xochitlalpa,2,estafiate,huerto,40,manguera,NA,manual,NA
Xochitlalpa,2,manzanilla,huerto,40,manguera,NA,manual,NA
Xochitlalpa,2,romero,huerto,40,manguera,NA,manual,NA
Xochitlalpa,2,lirio,huerto,40,manguera,NA,manual,NA
Xochitlalpa,2,nispero,huerto,40,manguera,NA,manual,NA
Xochitlalpa,2,maiz,parcela,300,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,2,haba,parcela,300,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,2,frijol,parcela,300,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,2,chicharo,parcela,300,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,2,chilacayota,parcela,300,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,2,calabaza,parcela,300,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,2,cebolla,parcela,300,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,2,rabano,parcela,300,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,2,kolesh,parcela,300,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,2,bahkilitl,parcela,300,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,2,tomakilitl,parcela,300,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,2,cilantro,parcela,300,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,2,san_miguel,parcela,300,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,2,chile_ancho,parcela,300,temporal,NA,manual,descanso_tierra
Xochitlalpa,2,xochitekonzi,monte,NA,NA,NA,manual,NA
Xochitlalpa,2,obatzi,monte,NA,NA,NA,manual,NA
Xochitlalpa,2,huitlacoche,parcela,300,temporal,NA,manual,NA
Xochitlalpa,2,laurel,parcela,300,temporal,NA,manual,NA
Xochitlalpa,2,oregano,monte,NA,NA,NA,manual,NA
Xochitlalpa,3,chirimoya,huerto,0,temporal,NA,manual,NA
Xochitlalpa,3,aguacate,huerto,0,temporal,NA,manual,NA
Xochitlalpa,3,pitajaya,huerto,0,temporal,NA,manual,NA
Xochitlalpa,3,manrubio,huerto,0,temporal,NA,manual,NA
Xochitlalpa,3,estafiate,huerto,0,temporal,NA,manual,NA
Xochitlalpa,3,romero,huerto,0,temporal,NA,manual,NA
Xochitlalpa,3,ruda,huerto,0,temporal,NA,manual,NA
Xochitlalpa,3,maiz,parcela,0,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,3,frijol,parcela,0,temporal,NA,manual,descanso_tierra
Xochitlalpa,3,chicharo,parcela,0,temporal,NA,manual,descanso_tierra
Xochitlalpa,3,haba,parcela,0,temporal,NA,manual,descanso_tierra
Xochitlalpa,3,chilacayota,parcela,0,temporal,NA,manual,descanso_tierra
Xochitlalpa,3,kolesh,parcela,0,temporal,NA,manual,descanso_tierra
Xochitlalpa,3,bahkilitl,parcela,0,temporal,NA,manual,descanso_tierra
Xochitlalpa,3,cilantro,parcela,0,temporal,NA,manual,descanso_tierra
Xochitlalpa,3,chirimoya,huerto,0,temporal,NA,manual,NA
Xochitlalpa,3,aguacate,huerto,0,temporal,NA,manual,NA
Xochitlalpa,3,pitajaya,huerto,0,temporal,NA,manual,NA
Xochitlalpa,3,xochitekonzi,monte,NA,NA,NA,manual,NA
Xochitlalpa,3,obatzi,monte,NA,NA,NA,manual,NA
Xochitlalpa,3,kaxpalzi,monte,NA,NA,NA,manual,NA
Xochitlalpa,3,laurel,monte,NA,NA,NA,manual,NA
Xochitlalpa,3,oregano,monte,NA,NA,NA,manual,NA
Xochitlalpa,4,aguacate,huerto,100,manguera,NA,manual,NA
Xochitlalpa,4,chirimoya,huerto,100,manguera,NA,manual,NA
Xochitlalpa,4,zapote_blanco,huerto,100,manguera,NA,manual,NA
Xochitlalpa,4,tempeskistle,huerto,100,manguera,NA,manual,NA
Xochitlalpa,4,romero,huerto,100,manguera,NA,manual,NA
Xochitlalpa,4,ruda,huerto,100,manguera,NA,manual,NA
Xochitlalpa,4,sabila,huerto,100,manguera,NA,manual,NA
Xochitlalpa,4,epazote,huerto,100,manguera,NA,manual,NA
Xochitlalpa,4,yerbabuena,huerto,100,manguera,NA,manual,NA
Xochitlalpa,4,manrubio,huerto,100,manguera,NA,manual,NA
Xochitlalpa,4,bahkilitl,parcela,0,temporal,NA,manual,NA
Xochitlalpa,4,xokokilitl,parcela,0,temporal,NA,manual,NA
Xochitlalpa,4,kolesh,parcela,0,temporal,NA,manual,NA
Xochitlalpa,4,maiz,parcela,0,temporal,abono_quimico,manual,rotacion_cultivo
Xochitlalpa,4,frijol,parcela,0,temporal,abono_quimico,manual,rotacion_cultivo
Xochitlalpa,4,chicharo,parcela,0,temporal,abono_quimico,manual,rotacion_cultivo
Xochitlalpa,4,calabaza,parcela,0,temporal,abono_quimico,manual,rotacion_cultivo
Xochitlalpa,4,chile_ancho,parcela,0,temporal,abono_quimico,manual,rotacion_cultivo
Xochitlalpa,4,nube,parcela,0,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,4,polar,parcela,0,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,4,crisantemo,parcela,0,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,4,aleli,parcela,0,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,4,cempaxochitl,parcela,0,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,4,nube,parcela,0,temporal,plaguicida,manual,descanso_tierra
Xochitlalpa,4,polar,parcela,0,temporal,plaguicida,manual,descanso_tierra
Xochitlalpa,4,crisantemo,parcela,0,temporal,plaguicida,manual,descanso_tierra
Xochitlalpa,4,aleli,parcela,0,temporal,plaguicida,manual,descanso_tierra
Xochitlalpa,4,cempaxochitl,parcela,0,temporal,plaguicida,manual,descanso_tierra
Xochitlalpa,4,rabano,parcela,0,temporal,abono_quimico,manual,rotacion_cultivo
Xochitlalpa,4,cebolla,parcela,0,temporal,abono_quimico,manual,rotacion_cultivo
Xochitlalpa,4,lechuga,parcela,0,temporal,abono_quimico,manual,rotacion_cultivo
Xochitlalpa,4,xochitekonzi,monte,NA,NA,NA,manual,NA
Xochitlalpa,4,obatzi,monte,NA,NA,NA,manual,NA
Xochitlalpa,4,huitlacoche,parcela,0,temporal,NA,manual,NA
Xochitlalpa,4,ayotzin,monte,NA,NA,NA,manual,NA
Xochitlalpa,4,tomate,parcela,0,temporal,abono_quimico,manual,rotacion_cultivo
Xochitlalpa,4,matzitzi,monte,NA,NA,NA,manual,NA
Xochitlalpa,4,laurel,monte,NA,NA,NA,manual,NA
Xochitlalpa,4,oregano,monte,NA,NA,NA,manual,NA
Xochitlalpa,5,aguacate,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,aguacate,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,nispero,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,nispero,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,chirimoya,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,chirimoya,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,nopal,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,limon,parcela,300,manguera,NA,manual,NA
Xochitlalpa,5,limon,parcela,300,manguera,NA,manual,NA
Xochitlalpa,5,ruda,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,arnica,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,hierbamaestra,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,romero,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,manrubio,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,sabila,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,santamaria,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,yoyotl,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,pirul,monte,NA,NA,NA,manual,NA
Xochitlalpa,5,campechana,parcela,300,manguera,plaguicida,manual,rotacion_cultivo
Xochitlalpa,5,jinicuil,parcela,300,manguera,NA,manual,rotacion_cultivo
Xochitlalpa,5,papalokilitl,parcela,300,manguera,NA,manual,rotacion_cultivo
Xochitlalpa,5,pipitza,parcela,300,manguera,NA,manual,rotacion_cultivo
Xochitlalpa,5,zacate_limon,parcela,300,manguera,NA,manual,rotacion_cultivo
Xochitlalpa,5,yerbabuena,parcela,300,manguera,NA,manual,rotacion_cultivo
Xochitlalpa,5,papalokilitl,parcela,300,manguera,NA,manual,rotacion_cultivo
Xochitlalpa,5,pipitza,parcela,300,manguera,NA,manual,rotacion_cultivo
Xochitlalpa,5,zacate_limon,parcela,300,manguera,NA,manual,rotacion_cultivo
Xochitlalpa,5,yerbabuena,parcela,300,manguera,NA,manual,rotacion_cultivo
Xochitlalpa,5,maiz,parcela,300,manguera,abono_quimico,manual,rotacion_cultivo
Xochitlalpa,5,frijol,parcela,300,manguera,abono_quimico,manual,rotacion_cultivo
Xochitlalpa,5,frijol,parcela,300,manguera,plaguicida,manual,rotacion_cultivo
Xochitlalpa,5,huitlacoche,parcela,300,manguera,NA,manual,NA
Xochitlalpa,5,bahkilitl,parcela,300,manguera,NA,manual,NA
Xochitlalpa,5,kolesh,parcela,300,manguera,NA,manual,NA
Xochitlalpa,5,guaje,parcela,300,manguera,NA,manual,NA
Xochitlalpa,5,cilantro,parcela,300,manguera,NA,manual,NA
Xochitlalpa,5,guaje,parcela,300,manguera,NA,manual,NA
Xochitlalpa,5,cilantro,parcela,300,manguera,NA,manual,NA
Xochitlalpa,5,platano,parcela,300,manguera,NA,manual,NA
Xochitlalpa,5,ruda,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,arnica,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,aguacate,huerto,100,manguera,NA,manual,NA
Xochitlalpa,5,jinicuil,parcela,300,manguera,NA,manual,NA
Xochitlalpa,5,rabano,parcela,300,manguera,NA,manual,rotacion_cultivo
Xochitlalpa,5,encino,monte,NA,NA,NA,manual,NA
Xochitlalpa,5,guayaba,parcela,300,manguera,NA,manual,NA
Xochitlalpa,5,cacaya,monte,NA,NA,NA,manual,NA
Xochitlalpa,5,laurel,monte,NA,NA,NA,manual,NA
Xochitlalpa,5,mora,monte,NA,NA,NA,manual,NA
Xochitlalpa,5,oregano,monte,NA,NA,NA,manual,NA
Xochitlalpa,5,oregano,monte,NA,NA,NA,manual,NA
Xochitlalpa,5,oregano,monte,NA,NA,NA,manual,NA
Xochitlalpa,6,aguacate,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,chirimoya,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,guayaba,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,guajilote,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,lima,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,naranja,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,limon,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,crisantemo,parcela,2500,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,6,chiltepe,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,jitomate,parcela,2500,manguera,NA,manual,descanso_tierra
Xochitlalpa,6,papalokilitl,parcela,2500,manguera,abono_animal,manual,descanso_tierra
Xochitlalpa,6,pipitza,parcela,2500,temporal,abono_animal,manual,descanso_tierra
Xochitlalpa,6,ruda,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,manrubio,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,sabila,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,manzanilla,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,chile_canario,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,pitaya,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,belen,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,nopal,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,papaya,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,bahkilitl,parcela,2500,temporal,NA,manual,descanso_tierra
Xochitlalpa,6,verdolaga,parcela,2500,temporal,NA,manual,descanso_tierra
Xochitlalpa,6,kolesh,parcela,2500,temporal,NA,manual,descanso_tierra
Xochitlalpa,6,guaje,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,dalia,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,aguacate,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,chirimoya,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,guayaba,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,lima,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,naranja,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,limon,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,crisantemo,parcela,2500,temporal,abono_quimico,manual,descanso_tierra
Xochitlalpa,6,aguacate,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,chirimoya,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,guayaba,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,lima,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,naranja,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,limon,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,crisantemo,parcela,2500,temporal,plaguicida,manual,descanso_tierra
Xochitlalpa,6,xochitekonzi,monte,NA,NA,NA,manual,NA
Xochitlalpa,6,obatzi,monte,NA,NA,NA,manual,NA
Xochitlalpa,6,kaxpalzi,monte,NA,NA,NA,manual,NA
Xochitlalpa,6,iztananacatl,monte,NA,NA,NA,manual,NA
Xochitlalpa,6,iztananacatl,monte,NA,NA,NA,manual,NA
Xochitlalpa,6,cafe,huerto,100,manguera,NA,manual,NA
Xochitlalpa,6,maiz,parcela,2500,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Xochitlalpa,6,cilantro,parcela,2500,temporal,abono_animal,manual,descanso_tierra
Xochitlalpa,6,rabano,parcela,2500,temporal,abono_animal,manual,descanso_tierra
Xochitlalpa,6,frijol,parcela,2500,temporal,abono_animal,manual,descanso_tierra
Xochitlalpa,6,frijol,parcela,2500,temporal,plaguicida,manual,descanso_tierra
Xochitlalpa,6,cacaya,monte,NA,NA,NA,manual,NA
Xochitlalpa,6,copal,monte,NA,NA,NA,manual,NA
Xochitlalpa,6,laurel,monte,NA,NA,NA,manual,NA
Xochitlalpa,6,oregano,monte,NA,NA,NA,manual,NA
Xochitlalpa,6,oregano,monte,NA,NA,NA,manual,NA
Xochitlalpa,7,guayaba,parcela,375,manguera,NA,manual+animal,NA
Xochitlalpa,7,lima,parcela,375,manguera,NA,manual+animal,NA
Xochitlalpa,7,limon,parcela,375,manguera,NA,manual+animal,NA
Xochitlalpa,7,aguacate,parcela,375,manguera,NA,manual+animal,NA
Xochitlalpa,7,frijol,parcela,375,manguera,plaguicida,manual+animal,rotacion_cultivo
Xochitlalpa,7,frijol,parcela,375,manguera,abono_quimico,manual+animal,rotacion_cultivo
Xochitlalpa,7,rabano,parcela,375,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Xochitlalpa,7,cilantro,parcela,375,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Xochitlalpa,7,papalokilitl,parcela,375,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Xochitlalpa,7,pipitza,parcela,375,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Xochitlalpa,7,corona_de_cristo,huerto,25,manguera,NA,manual,NA
Xochitlalpa,7,campechana,parcela,375,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Xochitlalpa,7,nardo,parcela,375,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Xochitlalpa,7,azucena,parcela,375,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Xochitlalpa,7,maiz,parcela,375,manguera,abono_quimico,manual+animal,rotacion_cultivo
Xochitlalpa,7,chirimoya,parcela,375,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Xochitlalpa,7,chile_ancho,parcela,375,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Xochitlalpa,7,abayotli,parcela,375,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Xochitlalpa,7,calabaza,parcela,375,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Xochitlalpa,7,chayote,parcela,375,manguera,NA,manual+animal,NA
Xochitlalpa,7,ruda,huerto,25,manguera,NA,manual,NA
Xochitlalpa,7,sabila,huerto,25,manguera,NA,manual,NA
Xochitlalpa,7,santamaria,huerto,25,manguera,NA,manual,NA
Xochitlalpa,7,nopal,huerto,25,manguera,NA,manual,NA
Xochitlalpa,7,tomate,parcela,375,manguera,abono_quimico,manual+animal,rotacion_cultivo
Xochitlalpa,7,bahkilitl,parcela,375,manguera,NA,manual+animal,NA
Xochitlalpa,7,verdolaga,parcela,375,manguera,NA,manual+animal,NA
Xochitlalpa,7,kolesh,parcela,375,manguera,NA,manual+animal,NA
Xochitlalpa,7,iztananacatl,monte,NA,NA,NA,manual,NA
Xochitlalpa,7,huitlacoche,parcela,375,manguera,NA,manual,NA
Xochitlalpa,7,nube,parcela,375,manguera,abono_quimico+abono_animal,manual,rotacion_cultivo
Xochitlalpa,7,cacaya,monte,NA,NA,NA,manual,NA
Xochitlalpa,7,matzitzi,monte,NA,NA,NA,manual,NA
Xochitlalpa,7,copal,monte,NA,NA,NA,manual,NA
Xochitlalpa,7,oregano,monte,NA,NA,NA,manual,NA
Xochitlalpa,8,guayaba,huerto,25,manguera,NA,manual,NA
Xochitlalpa,8,platano,huerto,25,manguera,NA,manual,NA
Xochitlalpa,8,aguacate,huerto,25,manguera,NA,manual,NA
Xochitlalpa,8,chirimoya,huerto,25,manguera,NA,manual,NA
Xochitlalpa,8,granada,huerto,25,manguera,NA,manual,NA
Xochitlalpa,8,chayote,huerto,25,manguera,NA,manual,NA
Xochitlalpa,8,nopal,huerto,25,manguera,NA,manual,NA
Xochitlalpa,8,pitajaya,huerto,25,manguera,NA,manual,NA
Xochitlalpa,8,limon,huerto,25,manguera,NA,manual,NA
Xochitlalpa,8,bahkilitl,huerto,25,manguera,NA,manual,NA
Xochitlalpa,8,verdolaga,parcela,2500,manguera,NA,manual+animal,NA
Xochitlalpa,8,cempaxochitl,parcela,2500,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Xochitlalpa,8,cempaxochitl,parcela,2500,manguera,plaguicida,manual+animal,descanso_tierra
Xochitlalpa,8,maiz,parcela,2500,manguera,abono_quimico+abono_animal,manual+animal,descanso_tierra
Xochitlalpa,8,maiz,parcela,2500,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Xochitlalpa,8,crisantemo,parcela,2500,manguera,abono_quimico+abono_animal,manual+animal,descanso_tierra
Xochitlalpa,8,crisantemo,parcela,2500,manguera,plaguicida,manual+animal,rotacion_cultivo
Xochitlalpa,8,sabila,monte,NA,NA,NA,manual,NA
Xochitlalpa,8,frijol,parcela,2500,manguera,abono_quimico+abono_animal,manual+animal,NA
Xochitlalpa,8,chile_ancho,parcela,2500,manguera,abono_quimico+abono_animal,manual+animal,NA
Xochitlalpa,8,huitlacoche,parcela,2500,manguera,NA,manual,NA
Xochitlalpa,8,mezquite,parcela,2500,manguera,NA,manual,NA
Xochitlalpa,8,encino,monte,NA,NA,NA,manual,NA
Xochitlalpa,8,jinicuil,huerto,2500,manguera,NA,manual,NA
Xochitlalpa,8,tehuizotl,monte,NA,NA,NA,manual,NA
Xochitlalpa,8,rabo_de_leon,parcela,2500,manguera,NA,manual,NA
Xochitlalpa,8,pipitza,monte,NA,NA,NA,manual,NA
Xochitlalpa,8,copal,monte,NA,NA,NA,manual,NA
Xochitlalpa,8,oregano,monte,NA,NA,NA,manual,NA
Xochitlalpa,9,limon,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,nopal,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,aguacate,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,guayaba,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,chirimoya,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,mango,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,capulin,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,platano,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,guaje,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,lima,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,mandarina,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,hierbasanta,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,campechana,parcela,625,manguera,plaguicida,manual,descanso_tierra
Xochitlalpa,9,lechuga,parcela,625,manguera,NA,manual,descanso_tierra
Xochitlalpa,9,zacate_limon,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,mirto,huerto,20,manguera,NA,manual,NA
Xochitlalpa,9,estafiate,huerto,20,manguera,NA,manual,NA
Xochitlalpa,9,sabila,huerto,20,manguera,NA,manual,NA
Xochitlalpa,9,ruda,huerto,20,manguera,NA,manual,NA
Xochitlalpa,9,manzanilla,huerto,20,manguera,NA,manual,NA
Xochitlalpa,9,yerbabuena,huerto,20,manguera,NA,manual,NA
Xochitlalpa,9,epazote,huerto,20,manguera,NA,manual,NA
Xochitlalpa,9,cilantro,huerto,20,manguera,NA,manual,NA
Xochitlalpa,9,cempaxochitl,parcela,625,manguera,abono_quimico+abono_animal,manual,descanso_tierra
Xochitlalpa,9,maiz,parcela,625,manguera,abono_quimico+abono_animal,manual,descanso_tierra
Xochitlalpa,9,frijol,parcela,625,manguera,abono_quimico+abono_animal,manual,descanso_tierra
Xochitlalpa,9,calabaza,parcela,625,manguera,abono_quimico+abono_animal,manual,descanso_tierra
Xochitlalpa,9,maiz,parcela,625,manguera,abono_quimico+abono_animal,manual,rotacion_cultivo
Xochitlalpa,9,frijol,parcela,625,manguera,plaguicida,manual,rotacion_cultivo
Xochitlalpa,9,calabaza,parcela,625,manguera,abono_quimico+abono_animal,manual,rotacion_cultivo
Xochitlalpa,9,bahkilitl,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,kolesh,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,limon,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,nopal,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,aguacate,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,guayaba,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,chirimoya,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,mango,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,capulin,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,platano,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,guaje,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,lima,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,mandarina,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,hierbasanta,parcela,625,manguera,NA,manual,NA
Xochitlalpa,9,lechuga,parcela,625,manguera,NA,manual,rotacion_cultivo
