comunidad,num.entrevista,nombre.recurso,tipo.recurso,uso,venta,tipo.mercado.venta,distancia,distancia.km,tiempo,tiempo.min,tipo.de.carretera,tipologia.mercado,compra,manejo,tipo.terreno,tamano.huerto.m2,tamano.parcela.m2,tamano.invernadero.m2,tamano.cultivo.m2,tamano.cultivo,terreno.propiedad,percepcion.clima,riego,manejo.producto,manejo.herramienta,manejo.estructura,escolaridad.grado,escolaridad,origen,lenguas,lengua,nahuatl,espanol,migracion,campesino,productor,pastor,comercio,tendero,jornalero,otro
Xochitlalpa,5,nispero,planta,comestible,Zoquitlan,micro-regional,corta,23.9,poco,49,mixta,Mercado_pequeno,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,nispero,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,chirimoya,planta,comestible,Zoquitlan,micro-regional,corta,23.9,poco,49,mixta,Mercado_pequeno,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,chirimoya,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,nopal,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,limon,planta,comestible,Zoquitlan,micro-regional,corta,23.9,poco,49,mixta,Mercado_pequeno,NA,cultivado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,limon,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,ruda,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,arnica,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,hierbamaestra,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,promovido,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,romero,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,manrubio,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,sabila,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,santamaria,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,yoyotl,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,pirul,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,campechana,planta,ornamental,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,plaguicida,manual,rotacion_cultivo,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,jinicuil,planta,comestible,SanSebastian,municipal,media,39,medio,67,mixta,Mercado_Municipal,NA,promovido,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,papalokilitl,planta,comestible,Zoquitlan,micro-regional,corta,23.9,poco,49,mixta,Mercado_pequeno,NA,promovido,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,pipitza,planta,comestible,Zoquitlan,micro-regional,corta,23.9,poco,49,mixta,Mercado_pequeno,NA,promovido,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,zacate_limon,planta,comestible,Zoquitlan,micro-regional,corta,23.9,poco,49,mixta,Mercado_pequeno,NA,promovido,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,yerbabuena,planta,comestible,Zoquitlan,micro-regional,corta,23.9,poco,49,mixta,Mercado_pequeno,NA,cultivado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,rotacion_cultivo,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,papalokilitl,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,promovido,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,pipitza,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,promovido,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,zacate_limon,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,promovido,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,yerbabuena,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,rotacion_cultivo,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,maiz,planta,comestible,Zoquitlan,micro-regional,corta,23.9,poco,49,mixta,Mercado_pequeno,NA,domesticado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,abono_quimico,manual,rotacion_cultivo,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,frijol,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,abono_quimico,manual,rotacion_cultivo,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,frijol,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,plaguicida,manual,rotacion_cultivo,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,haba,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,interna,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,obatzi,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,compra,interna,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,xochitekonzi,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,compra,interna,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,huitlacoche,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,bahkilitl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,promovido,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,kolesh,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,promovido,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,guaje,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,promovido,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,cilantro,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,guaje,planta,comestible,Zoquitlan,micro-regional,corta,23.9,poco,49,mixta,Mercado_pequeno,NA,promovido,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,cilantro,planta,comestible,Zoquitlan,micro-regional,corta,23.9,poco,49,mixta,Mercado_pequeno,NA,cultivado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,platano,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,cultivado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,ruda,planta,medicinal,SanJose,local,larga,74,poco,45.5,mixta,Mercado_pequeno,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,arnica,planta,medicinal,SanJose,local,larga,74,poco,45.5,mixta,Mercado_pequeno,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,aguacate,planta,comestible,SanJose,local,larga,74,poco,45.5,mixta,Mercado_pequeno,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,jinicuil,planta,comestible,SanJose,local,larga,74,poco,45.5,mixta,Mercado_pequeno,NA,promovido,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,tomate,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,naranja,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,ciruela,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,manzana,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,rabano,planta,comestible,Zoquitlan,micro-regional,corta,23.9,poco,49,mixta,Mercado_pequeno,interna,cultivado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,rotacion_cultivo,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,tekilitl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,tepexilotl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,cafe,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,encino,planta,lena,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,guayaba,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,parcela,0,300,0,300,<1hc,propio,caliente,manguera,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,cacaya,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,copal,planta,ceremonial,NA,NA,NA,NA,NA,NA,NA,compra,Tehuacan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,laurel,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,mora,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,tila,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,oregano,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,oregano,planta,comestible,SanSebastian,municipal,media,39,medio,67,mixta,Mercado_Municipal,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,5,oregano,planta,comestible,Zoquitlan,micro-regional,corta,23.9,poco,49,mixta,Mercado_pequeno,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Xochitlalpa,6,aguacate,planta,comestible,Coxcatlan,local,corta,24.1,poco,47,mixta,Mercado_pequeno,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,chirimoya,planta,comestible,Coxcatlan,local,corta,24.1,poco,47,mixta,Mercado_pequeno,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,guayaba,planta,comestible,Coxcatlan,local,corta,24.1,poco,47,mixta,Mercado_pequeno,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,guajilote,planta,comestible,Coxcatlan,local,corta,24.1,poco,47,mixta,Mercado_pequeno,NA,promovido,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,lima,planta,comestible,Coxcatlan,local,corta,24.1,poco,47,mixta,Mercado_pequeno,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,naranja,planta,comestible,Coxcatlan,local,corta,24.1,poco,47,mixta,Mercado_pequeno,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,limon,planta,comestible,Coxcatlan,local,corta,24.1,poco,47,mixta,Mercado_pequeno,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,crisantemo,planta,ornamental,Coxcatlan,local,corta,24.1,poco,47,mixta,Mercado_pequeno,NA,cultivado,parcela,0,2500,0,2500,<1hc,propio,caliente,temporal,abono_quimico,manual,descanso_tierra,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,chiltepe,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,jitomate,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,parcela,0,2500,0,2500,<1hc,propio,caliente,manguera,NA,manual,descanso_tierra,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,papalokilitl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,promovido,parcela,0,2500,0,2500,<1hc,propio,caliente,manguera,abono_animal,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,pipitza,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,promovido,parcela,0,2500,0,2500,<1hc,propio,caliente,temporal,abono_animal,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,ruda,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,manrubio,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,sabila,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,manzanilla,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,chile_canario,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,pitaya,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,promovido,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,belen,planta,ornamental,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,nopal,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,papaya,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,bahkilitl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,2500,0,2500,<1hc,propio,caliente,temporal,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,verdolaga,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,2500,0,2500,<1hc,propio,caliente,temporal,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,kolesh,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,2500,0,2500,<1hc,propio,caliente,temporal,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,guaje,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,promovido,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,dalia,planta,ornamental,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,aguacate,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,chirimoya,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,guayaba,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,lima,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,naranja,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,limon,planta,comestible,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,crisantemo,planta,ornamental,Coyomeapan,municipal,corta,25.8,poco,55,mixta,Mercado_Municipal,NA,cultivado,parcela,0,2500,0,2500,<1hc,propio,caliente,temporal,abono_quimico,manual,descanso_tierra,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,aguacate,planta,comestible,SanSebastian,municipal,media,39,medio,67,mixta,Mercado_Municipal,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,chirimoya,planta,comestible,SanSebastian,municipal,media,39,medio,67,mixta,Mercado_Municipal,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,guayaba,planta,comestible,SanSebastian,municipal,media,39,medio,67,mixta,Mercado_Municipal,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
Xochitlalpa,6,lima,planta,comestible,SanSebastian,municipal,media,39,medio,67,mixta,Mercado_Municipal,NA,cultivado,huerto,100,0,0,100,<1hc,propio,caliente,manguera,NA,manual,NA,3,primaria,municipal,2,bilingue,1,1,0,1,0,1,1,0,0,0
